"id","chemical_name","chemical_id","protein_name","protein_id","relation_name","relation_type","relation_id","evidence_type","source_type","source_link","dikb_link"
301,bupropion,CHEBI:3219,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_PK_DDI_NR,http://www.ncbi.nlm.nih.gov/pubmed/15876900,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/bupropion_inhibits_cyp2d6.html
302,bupropion,CHEBI:3219,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/bupropion_inhibits_cyp2d6.html
307,propranolol,CHEBI:8499,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/propranolol_inhibits_cyp1a2.html
311,montelukast,CHEBI:50730,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/a99f55de-39d1-483a-ba88-dbda5613c6a7,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/montelukast_inhibits_cyp1a2.html
312,montelukast,CHEBI:50730,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/a99f55de-39d1-483a-ba88-dbda5613c6a7,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/montelukast_inhibits_cyp1a2.html
313,voriconazole,CHEBI:10023,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/voriconazole_inhibits_p-glycoprotein.html
318,fluvastatin,CHEBI:38561,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/fluvastatin_inhibits_cyp2c9.html
373,ketoconazole,CHEBI:47519,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_PK_DDI_RCT,http://www.ncbi.nlm.nih.gov/pubmed/14551182,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ketoconazole_inhibits_cyp3a4.html
332,atazanavir,CHEBI:37924,cyp3a5,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/165cff62-b284-4a27-a65d-9ec8a5bfcdd8,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/atazanavir_inhibits_cyp3a5.html
333,atazanavir,CHEBI:37924,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/165cff62-b284-4a27-a65d-9ec8a5bfcdd8,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/atazanavir_inhibits_cyp3a4.html
334,quinidine,CHEBI:28593,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/quinidine_inhibits_p-glycoprotein.html
335,quinidine,CHEBI:28593,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/quinidine_inhibits_p-glycoprotein.html
345,propafenone,CHEBI:63619,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/propafenone_inhibits_cyp1a2.html
372,ketoconazole,CHEBI:47519,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_PK_DDI_Par_Grps,http://www.ncbi.nlm.nih.gov/pubmed/15114429,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ketoconazole_inhibits_cyp3a4.html
374,ketoconazole,CHEBI:47519,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?id=1332,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ketoconazole_inhibits_cyp3a4.html
348,nefazodone,CHEBI:7494,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/nefazodone_inhibits_p-glycoprotein.html
350,amiodarone,CHEBI:2663,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/99991CC3-7271-44FC-91C3-3CAB0BBE7645,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/amiodarone_inhibits_cyp2c9.html
351,amiodarone,CHEBI:2663,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/amiodarone_inhibits_cyp2c9.html
352,sertraline,CHEBI:9123,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_PK_DDI_Par_Grps,http://www.ncbi.nlm.nih.gov/pubmed/11910262,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/sertraline_inhibits_cyp2d6.html
353,sertraline,CHEBI:9123,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/b1de3ed9-1cb8-e419-3f25-5b0aeed5779a,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/sertraline_inhibits_cyp2d6.html
354,sertraline,CHEBI:9123,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/sertraline_inhibits_cyp2d6.html
355,lansoprazole,CHEBI:6375,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/15258107,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/lansoprazole_inhibits_cyp2d6.html
366,ketoconazole,CHEBI:47519,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ketoconazole_inhibits_p-glycoprotein.html
367,ketoconazole,CHEBI:47519,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ketoconazole_inhibits_p-glycoprotein.html
368,itraconazole,CHEBI:6076,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/a4d555fa-787c-40fb-bb7d-b0d4f7318fd0,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/itraconazole_inhibits_cyp3a4.html
369,itraconazole,CHEBI:6076,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/itraconazole_inhibits_cyp3a4.html
370,itraconazole,CHEBI:6076,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/itraconazole_inhibits_cyp3a4.html
375,ketoconazole,CHEBI:47519,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/8ca815a8-bccb-4ee2-a042-922373329cae,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ketoconazole_inhibits_cyp3a4.html
376,ketoconazole,CHEBI:47519,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ketoconazole_inhibits_cyp3a4.html
377,ketoconazole,CHEBI:47519,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ketoconazole_inhibits_cyp3a4.html
382,verapamil,CHEBI:9948,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/verapamil_inhibits_cyp1a2.html
386,celecoxib,CHEBI:41423,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/8d52185d-421f-4e34-8db7-f7676db2a226,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/celecoxib_inhibits_cyp3a4.html
391,quinidine,CHEBI:28593,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/19a30c59-15da-4324-bc08-d09495dc1074,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/quinidine_inhibits_cyp2d6.html
392,quinidine,CHEBI:28593,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/quinidine_inhibits_cyp2d6.html
393,disulfiram,CHEBI:4659,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/disulfiram_inhibits_cyp1a2.html
396,ritonavir,CHEBI:45409,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/2849298e-de6e-47bb-8194-56e075b33fc3,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ritonavir_inhibits_cyp2d6.html
397,ritonavir,CHEBI:45409,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/2849298e-de6e-47bb-8194-56e075b33fc3,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ritonavir_inhibits_cyp2d6.html
401,omeprazole,CHEBI:7772,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/omeprazole_inhibits_cyp2c19.html
415,atazanavir,CHEBI:37924,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/165cff62-b284-4a27-a65d-9ec8a5bfcdd8,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/atazanavir_inhibits_cyp1a2.html
418,diltiazem,CHEBI:101278,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_PK_DDI_RCT,http://www.ncbi.nlm.nih.gov/pubmed/9146848,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/diltiazem_inhibits_cyp3a4.html
419,diltiazem,CHEBI:101278,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/diltiazem_inhibits_cyp3a4.html
420,diltiazem,CHEBI:101278,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/diltiazem_inhibits_cyp3a4.html
423,atomoxetine,CHEBI:127342,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/309de576-c318-404a-bc15-660c2b1876fb,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/atomoxetine_inhibits_cyp2c9.html
425,ketoconazole,CHEBI:47519,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ketoconazole_inhibits_cyp2c19.html
429,terbinafine,CHEBI:9448,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/7c6c1494-fb92-4442-bcff-764b77397495,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/terbinafine_inhibits_cyp2d6.html
430,terbinafine,CHEBI:9448,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/terbinafine_inhibits_cyp2d6.html
432,amiodarone,CHEBI:2663,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/99991CC3-7271-44FC-91C3-3CAB0BBE7645,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/amiodarone_inhibits_cyp1a2.html
436,zafirlukast,CHEBI:10100,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/5550433b-8c9c-4378-058f-6bb724c4f18c,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/zafirlukast_inhibits_cyp3a4.html
437,ritonavir,CHEBI:45409,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/2849298e-de6e-47bb-8194-56e075b33fc3,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ritonavir_inhibits_cyp3a4.html
438,ritonavir,CHEBI:45409,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/2849298e-de6e-47bb-8194-56e075b33fc3,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ritonavir_inhibits_cyp3a4.html
442,atazanavir,CHEBI:37924,cyp2a6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/165cff62-b284-4a27-a65d-9ec8a5bfcdd8,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/atazanavir_inhibits_cyp2a6.html
446,fluoxetine,CHEBI:5118,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_PK_DDI_Par_Grps,http://www.ncbi.nlm.nih.gov/pubmed/11910262,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/fluoxetine_inhibits_cyp2d6.html
472,diphenhydramine,CHEBI:4636,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/diphenhydramine_inhibits_cyp2d6.html
447,fluoxetine,CHEBI:5118,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/5f356c1b-96bd-4ef1-960c-91cf4905e6b1,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/fluoxetine_inhibits_cyp2d6.html
448,fluoxetine,CHEBI:5118,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_CT_PK_Phenotype,http://www.ncbi.nlm.nih.gov/pubmed/12173784,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/fluoxetine_inhibits_cyp2d6.html
449,fluoxetine,CHEBI:5118,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/fluoxetine_inhibits_cyp2d6.html
450,zafirlukast,CHEBI:10100,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/5550433b-8c9c-4378-058f-6bb724c4f18c,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/zafirlukast_inhibits_cyp2c9.html
451,zafirlukast,CHEBI:10100,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/5550433b-8c9c-4378-058f-6bb724c4f18c,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/zafirlukast_inhibits_cyp2c9.html
452,zafirlukast,CHEBI:10100,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/zafirlukast_inhibits_cyp2c9.html
453,verapamil,CHEBI:9948,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/verapamil_inhibits_cyp3a4.html
454,verapamil,CHEBI:9948,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/verapamil_inhibits_cyp3a4.html
457,propafenone,CHEBI:63619,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/propafenone_inhibits_cyp2d6.html
461,bicalutamide,CHEBI:3090,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/bicalutamide_inhibits_cyp3a4.html
463,ticlopidine,CHEBI:9588,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ticlopidine_inhibits_cyp1a2.html
464,cilostazol,CHEBI:31401,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cilostazol_inhibits_cyp3a4.html
471,quinidine,CHEBI:28593,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/quinidine_inhibits_cyp3a4.html
473,indinavir,CHEBI:44032,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/e19405d9-d9a1-4072-5b9e-40cd3ae4bf1f,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/indinavir_inhibits_cyp3a4.html
474,indinavir,CHEBI:44032,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/e19405d9-d9a1-4072-5b9e-40cd3ae4bf1f,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/indinavir_inhibits_cyp3a4.html
475,indinavir,CHEBI:44032,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/indinavir_inhibits_cyp3a4.html
479,montelukast,CHEBI:50730,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/a99f55de-39d1-483a-ba88-dbda5613c6a7,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/montelukast_inhibits_cyp2d6.html
480,ticlopidine,CHEBI:9588,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ticlopidine_inhibits_cyp2c19.html
481,fluoxetine,CHEBI:5118,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/fluoxetine_inhibits_cyp2c19.html
482,verapamil,CHEBI:9948,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/verapamil_inhibits_p-glycoprotein.html
483,verapamil,CHEBI:9948,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/verapamil_inhibits_p-glycoprotein.html
486,atomoxetine,CHEBI:127342,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/309de576-c318-404a-bc15-660c2b1876fb,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/atomoxetine_inhibits_cyp1a2.html
487,fluconazole,CHEBI:46081,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/fluconazole_inhibits_cyp2c19.html
