cui	eg_uri	obo
C0060765	http://dikb.org/ad#C0060765	http://purl.obolibrary.org/obo/CHEBI_24103
C0017765	http://dikb.org/ad#C0017765	http://purl.obolibrary.org/obo/CHEBI_24278
C0017977	http://dikb.org/ad#C0017977	http://purl.obolibrary.org/obo/CHEBI_24400
C0017978	http://dikb.org/ad#C0017978	http://purl.obolibrary.org/obo/CHEBI_24402
C0062503	http://dikb.org/ad#C0062503	http://purl.obolibrary.org/obo/CHEBI_24499
C0019236	http://dikb.org/ad#C0019236	http://purl.obolibrary.org/obo/CHEBI_24527
C0019477	http://dikb.org/ad#C0019477	http://purl.obolibrary.org/obo/CHEBI_24586
C0019932	http://dikb.org/ad#C0019932	http://purl.obolibrary.org/obo/CHEBI_24621
C0021521	http://dikb.org/ad#C0021521	http://purl.obolibrary.org/obo/CHEBI_24835
C0021576	http://dikb.org/ad#C0021576	http://purl.obolibrary.org/obo/CHEBI_24852
C0021717	http://dikb.org/ad#C0021717	http://purl.obolibrary.org/obo/CHEBI_24853
C0022023	http://dikb.org/ad#C0022023	http://purl.obolibrary.org/obo/CHEBI_24870
C0682996	http://dikb.org/ad#C0682996	http://purl.obolibrary.org/obo/CHEBI_24913
C0376261	http://dikb.org/ad#C0376261	http://purl.obolibrary.org/obo/CHEBI_24996
C0677647	http://dikb.org/ad#C0677647	http://purl.obolibrary.org/obo/CHEBI_25350
C0025879	http://dikb.org/ad#C0025879	http://purl.obolibrary.org/obo/CHEBI_25351
C0026160	http://dikb.org/ad#C0026160	http://purl.obolibrary.org/obo/CHEBI_25354
C0745777	http://dikb.org/ad#C0745777	http://purl.obolibrary.org/obo/CHEBI_25434
C0026879	http://dikb.org/ad#C0026879	http://purl.obolibrary.org/obo/CHEBI_25435
C0026955	http://dikb.org/ad#C0026955	http://purl.obolibrary.org/obo/CHEBI_25442
C0027908	http://dikb.org/ad#C0027908	http://purl.obolibrary.org/obo/CHEBI_25512
C0133660	http://dikb.org/ad#C0133660	http://purl.obolibrary.org/obo/CHEBI_25646
C0771311	http://dikb.org/ad#C0771311	http://purl.obolibrary.org/obo/CHEBI_2567
C0102118	http://dikb.org/ad#C0102118	http://purl.obolibrary.org/obo/CHEBI_2567
C0031180	http://dikb.org/ad#C0031180	http://purl.obolibrary.org/obo/CHEBI_25702
C0029254	http://dikb.org/ad#C0029254	http://purl.obolibrary.org/obo/CHEBI_25710
C0597192	http://dikb.org/ad#C0597192	http://purl.obolibrary.org/obo/CHEBI_25905
C0031180	http://dikb.org/ad#C0031180	http://purl.obolibrary.org/obo/CHEBI_25940
C0136157	http://dikb.org/ad#C0136157	http://purl.obolibrary.org/obo/CHEBI_25941
C0031253	http://dikb.org/ad#C0031253	http://purl.obolibrary.org/obo/CHEBI_25944
C0031916	http://dikb.org/ad#C0031916	http://purl.obolibrary.org/obo/CHEBI_26130
C0071649	http://dikb.org/ad#C0071649	http://purl.obolibrary.org/obo/CHEBI_26195
C0032615	http://dikb.org/ad#C0032615	http://purl.obolibrary.org/obo/CHEBI_26208
C0033382	http://dikb.org/ad#C0033382	http://purl.obolibrary.org/obo/CHEBI_26271
C0033554	http://dikb.org/ad#C0033554	http://purl.obolibrary.org/obo/CHEBI_26347
C0033991	http://dikb.org/ad#C0033991	http://purl.obolibrary.org/obo/CHEBI_26373
C0034137	http://dikb.org/ad#C0034137	http://purl.obolibrary.org/obo/CHEBI_26395
C0034140	http://dikb.org/ad#C0034140	http://purl.obolibrary.org/obo/CHEBI_26401
C0439807	http://dikb.org/ad#C0439807	http://purl.obolibrary.org/obo/CHEBI_26519
C0162772	http://dikb.org/ad#C0162772	http://purl.obolibrary.org/obo/CHEBI_26523
C0035339	http://dikb.org/ad#C0035339	http://purl.obolibrary.org/obo/CHEBI_26537
C0036077	http://dikb.org/ad#C0036077	http://purl.obolibrary.org/obo/CHEBI_26596
C0520481	http://dikb.org/ad#C0520481	http://purl.obolibrary.org/obo/CHEBI_26605
C0036189	http://dikb.org/ad#C0036189	http://purl.obolibrary.org/obo/CHEBI_26605
C0597423	http://dikb.org/ad#C0597423	http://purl.obolibrary.org/obo/CHEBI_26607
C0037105	http://dikb.org/ad#C0037105	http://purl.obolibrary.org/obo/CHEBI_26675
C0037494	http://dikb.org/ad#C0037494	http://purl.obolibrary.org/obo/CHEBI_26710
C0206136	http://dikb.org/ad#C0206136	http://purl.obolibrary.org/obo/CHEBI_26710
C0037900	http://dikb.org/ad#C0037900	http://purl.obolibrary.org/obo/CHEBI_26739
C0301818	http://dikb.org/ad#C0301818	http://purl.obolibrary.org/obo/CHEBI_26764
C0038333	http://dikb.org/ad#C0038333	http://purl.obolibrary.org/obo/CHEBI_26775
C0038720	http://dikb.org/ad#C0038720	http://purl.obolibrary.org/obo/CHEBI_26820
C0039294	http://dikb.org/ad#C0039294	http://purl.obolibrary.org/obo/CHEBI_26848
C0048898	http://dikb.org/ad#C0048898	http://purl.obolibrary.org/obo/CHEBI_26907
C0040549	http://dikb.org/ad#C0040549	http://purl.obolibrary.org/obo/CHEBI_27026
C0040577	http://dikb.org/ad#C0040577	http://purl.obolibrary.org/obo/CHEBI_27027
C0282575	http://dikb.org/ad#C0282575	http://purl.obolibrary.org/obo/CHEBI_27027
C0682906	http://dikb.org/ad#C0682906	http://purl.obolibrary.org/obo/CHEBI_27081
C0040815	http://dikb.org/ad#C0040815	http://purl.obolibrary.org/obo/CHEBI_27082
C0003017	http://dikb.org/ad#C0003017	http://purl.obolibrary.org/obo/CHEBI_2720
C0015690	http://dikb.org/ad#C0015690	http://purl.obolibrary.org/obo/CHEBI_27208
C0087162	http://dikb.org/ad#C0087162	http://purl.obolibrary.org/obo/CHEBI_27306
C0949636	http://dikb.org/ad#C0949636	http://purl.obolibrary.org/obo/CHEBI_27325
C0178638	http://dikb.org/ad#C0178638	http://purl.obolibrary.org/obo/CHEBI_27470
C0061202	http://dikb.org/ad#C0061202	http://purl.obolibrary.org/obo/CHEBI_27514
C0078752	http://dikb.org/ad#C0078752	http://purl.obolibrary.org/obo/CHEBI_27547
C0010572	http://dikb.org/ad#C0010572	http://purl.obolibrary.org/obo/CHEBI_27641
C0106127	http://dikb.org/ad#C0106127	http://purl.obolibrary.org/obo/CHEBI_27693
C0220914	http://dikb.org/ad#C0220914	http://purl.obolibrary.org/obo/CHEBI_27693
C0059747	http://dikb.org/ad#C0059747	http://purl.obolibrary.org/obo/CHEBI_27750
C0056650	http://dikb.org/ad#C0056650	http://purl.obolibrary.org/obo/CHEBI_27843
C0074721	http://dikb.org/ad#C0074721	http://purl.obolibrary.org/obo/CHEBI_278547
C0008225	http://dikb.org/ad#C0008225	http://purl.obolibrary.org/obo/CHEBI_27869
C0073096	http://dikb.org/ad#C0073096	http://purl.obolibrary.org/obo/CHEBI_27881
C0011177	http://dikb.org/ad#C0011177	http://purl.obolibrary.org/obo/CHEBI_27956
C0061202	http://dikb.org/ad#C0061202	http://purl.obolibrary.org/obo/CHEBI_28088
C0025750	http://dikb.org/ad#C0025750	http://purl.obolibrary.org/obo/CHEBI_28124
C0012968	http://dikb.org/ad#C0012968	http://purl.obolibrary.org/obo/CHEBI_28125
C0003753	http://dikb.org/ad#C0003753	http://purl.obolibrary.org/obo/CHEBI_2814
C0035871	http://dikb.org/ad#C0035871	http://purl.obolibrary.org/obo/CHEBI_28201
C0012403	http://dikb.org/ad#C0012403	http://purl.obolibrary.org/obo/CHEBI_28262
C0000545	http://dikb.org/ad#C0000545	http://purl.obolibrary.org/obo/CHEBI_28364
C0007188	http://dikb.org/ad#C0007188	http://purl.obolibrary.org/obo/CHEBI_28494
C0064280	http://dikb.org/ad#C0064280	http://purl.obolibrary.org/obo/CHEBI_28499
C0054560	http://dikb.org/ad#C0054560	http://purl.obolibrary.org/obo/CHEBI_28623
C0596771	http://dikb.org/ad#C0596771	http://purl.obolibrary.org/obo/CHEBI_28626
C1615057	http://dikb.org/ad#C1615057	http://purl.obolibrary.org/obo/CHEBI_28659
C0068527	http://dikb.org/ad#C0068527	http://purl.obolibrary.org/obo/CHEBI_28670
C0733521	http://dikb.org/ad#C0733521	http://purl.obolibrary.org/obo/CHEBI_28680
C0022818	http://dikb.org/ad#C0022818	http://purl.obolibrary.org/obo/CHEBI_28683
C0011185	http://dikb.org/ad#C0011185	http://purl.obolibrary.org/obo/CHEBI_28689
C0017887	http://dikb.org/ad#C0017887	http://purl.obolibrary.org/obo/CHEBI_28787
C0036751	http://dikb.org/ad#C0036751	http://purl.obolibrary.org/obo/CHEBI_28790
C0019143	http://dikb.org/ad#C0019143	http://purl.obolibrary.org/obo/CHEBI_28815
C0068451	http://dikb.org/ad#C0068451	http://purl.obolibrary.org/obo/CHEBI_28819
C0299417	http://dikb.org/ad#C0299417	http://purl.obolibrary.org/obo/CHEBI_28822
C0038329	http://dikb.org/ad#C0038329	http://purl.obolibrary.org/obo/CHEBI_28824
C0043328	http://dikb.org/ad#C0043328	http://purl.obolibrary.org/obo/CHEBI_28838
C0038229	http://dikb.org/ad#C0038229	http://purl.obolibrary.org/obo/CHEBI_28842
C0058217	http://dikb.org/ad#C0058217	http://purl.obolibrary.org/obo/CHEBI_28887
C0017082	http://dikb.org/ad#C0017082	http://purl.obolibrary.org/obo/CHEBI_28892
C0001047	http://dikb.org/ad#C0001047	http://purl.obolibrary.org/obo/CHEBI_28939
C0039763	http://dikb.org/ad#C0039763	http://purl.obolibrary.org/obo/CHEBI_28946
C0061860	http://dikb.org/ad#C0061860	http://purl.obolibrary.org/obo/CHEBI_28948
C0068008	http://dikb.org/ad#C0068008	http://purl.obolibrary.org/obo/CHEBI_29021
C0063146	http://dikb.org/ad#C0063146	http://purl.obolibrary.org/obo/CHEBI_29191
C0054666	http://dikb.org/ad#C0054666	http://purl.obolibrary.org/obo/CHEBI_29357
C0054666	http://dikb.org/ad#C0054666	http://purl.obolibrary.org/obo/CHEBI_29358
C2347129	http://dikb.org/ad#C2347129	http://purl.obolibrary.org/obo/CHEBI_2943
C0041385	http://dikb.org/ad#C0041385	http://purl.obolibrary.org/obo/CHEBI_29699
C0005052	http://dikb.org/ad#C0005052	http://purl.obolibrary.org/obo/CHEBI_29865
C0003765	http://dikb.org/ad#C0003765	http://purl.obolibrary.org/obo/CHEBI_29952
C0061472	http://dikb.org/ad#C0061472	http://purl.obolibrary.org/obo/CHEBI_29972
C0019602	http://dikb.org/ad#C0019602	http://purl.obolibrary.org/obo/CHEBI_29979
C0017789	http://dikb.org/ad#C0017789	http://purl.obolibrary.org/obo/CHEBI_29987
C0023401	http://dikb.org/ad#C0023401	http://purl.obolibrary.org/obo/CHEBI_30006
C0022192	http://dikb.org/ad#C0022192	http://purl.obolibrary.org/obo/CHEBI_30009
C0017797	http://dikb.org/ad#C0017797	http://purl.obolibrary.org/obo/CHEBI_30011
C0000975	http://dikb.org/ad#C0000975	http://purl.obolibrary.org/obo/CHEBI_30089
C0032744	http://dikb.org/ad#C0032744	http://purl.obolibrary.org/obo/CHEBI_30225
C0023791	http://dikb.org/ad#C0023791	http://purl.obolibrary.org/obo/CHEBI_30314
C0016213	http://dikb.org/ad#C0016213	http://purl.obolibrary.org/obo/CHEBI_30527
C0037098	http://dikb.org/ad#C0037098	http://purl.obolibrary.org/obo/CHEBI_30563
C0016576	http://dikb.org/ad#C0016576	http://purl.obolibrary.org/obo/CHEBI_30751
C0036075	http://dikb.org/ad#C0036075	http://purl.obolibrary.org/obo/CHEBI_30762
C0016979	http://dikb.org/ad#C0016979	http://purl.obolibrary.org/obo/CHEBI_30778
C0023139	http://dikb.org/ad#C0023139	http://purl.obolibrary.org/obo/CHEBI_30805
C0220884	http://dikb.org/ad#C0220884	http://purl.obolibrary.org/obo/CHEBI_30823
C0133788	http://dikb.org/ad#C0133788	http://purl.obolibrary.org/obo/CHEBI_30823
C0000503	http://dikb.org/ad#C0000503	http://purl.obolibrary.org/obo/CHEBI_30830
C1170735	http://dikb.org/ad#C1170735	http://purl.obolibrary.org/obo/CHEBI_30830
C0005390	http://dikb.org/ad#C0005390	http://purl.obolibrary.org/obo/CHEBI_3098
C0062609	http://dikb.org/ad#C0062609	http://purl.obolibrary.org/obo/CHEBI_31009
C0166479	http://dikb.org/ad#C0166479	http://purl.obolibrary.org/obo/CHEBI_3103
C0770932	http://dikb.org/ad#C0770932	http://purl.obolibrary.org/obo/CHEBI_31262
C0009073	http://dikb.org/ad#C0009073	http://purl.obolibrary.org/obo/CHEBI_31425
C0056301	http://dikb.org/ad#C0056301	http://purl.obolibrary.org/obo/CHEBI_31440
C1123005	http://dikb.org/ad#C1123005	http://purl.obolibrary.org/obo/CHEBI_31638
C0054028	http://dikb.org/ad#C0054028	http://purl.obolibrary.org/obo/CHEBI_3168
C0123047	http://dikb.org/ad#C0123047	http://purl.obolibrary.org/obo/CHEBI_31684
C0935987	http://dikb.org/ad#C0935987	http://purl.obolibrary.org/obo/CHEBI_31690
C0939537	http://dikb.org/ad#C0939537	http://purl.obolibrary.org/obo/CHEBI_31690
C0022471	http://dikb.org/ad#C0022471	http://purl.obolibrary.org/obo/CHEBI_31746
C0728759	http://dikb.org/ad#C0728759	http://purl.obolibrary.org/obo/CHEBI_31836
C0004015	http://dikb.org/ad#C0004015	http://purl.obolibrary.org/obo/CHEBI_31882
C0079883	http://dikb.org/ad#C0079883	http://purl.obolibrary.org/obo/CHEBI_31882
C0132512	http://dikb.org/ad#C0132512	http://purl.obolibrary.org/obo/CHEBI_31911
C0286382	http://dikb.org/ad#C0286382	http://purl.obolibrary.org/obo/CHEBI_32024
C0072171	http://dikb.org/ad#C0072171	http://purl.obolibrary.org/obo/CHEBI_32061
C0069562	http://dikb.org/ad#C0069562	http://purl.obolibrary.org/obo/CHEBI_32090
C0059752	http://dikb.org/ad#C0059752	http://purl.obolibrary.org/obo/CHEBI_32297
C0178485	http://dikb.org/ad#C0178485	http://purl.obolibrary.org/obo/CHEBI_32395
C0034170	http://dikb.org/ad#C0034170	http://purl.obolibrary.org/obo/CHEBI_326268
C0003765	http://dikb.org/ad#C0003765	http://purl.obolibrary.org/obo/CHEBI_32682
C0002508	http://dikb.org/ad#C0002508	http://purl.obolibrary.org/obo/CHEBI_32952
C0002482	http://dikb.org/ad#C0002482	http://purl.obolibrary.org/obo/CHEBI_32988
C0015180	http://dikb.org/ad#C0015180	http://purl.obolibrary.org/obo/CHEBI_32999
C0057889	http://dikb.org/ad#C0057889	http://purl.obolibrary.org/obo/CHEBI_33186
C1947919	http://dikb.org/ad#C1947919	http://purl.obolibrary.org/obo/CHEBI_33232
C0949647	http://dikb.org/ad#C0949647	http://purl.obolibrary.org/obo/CHEBI_33235
C0567415	http://dikb.org/ad#C0567415	http://purl.obolibrary.org/obo/CHEBI_33250
C1705248	http://dikb.org/ad#C1705248	http://purl.obolibrary.org/obo/CHEBI_33250
C0003232	http://dikb.org/ad#C0003232	http://purl.obolibrary.org/obo/CHEBI_33281
C1136254	http://dikb.org/ad#C1136254	http://purl.obolibrary.org/obo/CHEBI_33281
C0039840	http://dikb.org/ad#C0039840	http://purl.obolibrary.org/obo/CHEBI_33283
C0678695	http://dikb.org/ad#C0678695	http://purl.obolibrary.org/obo/CHEBI_33284
C0028101	http://dikb.org/ad#C0028101	http://purl.obolibrary.org/obo/CHEBI_33344
C0028237	http://dikb.org/ad#C0028237	http://purl.obolibrary.org/obo/CHEBI_33396
C0025552	http://dikb.org/ad#C0025552	http://purl.obolibrary.org/obo/CHEBI_33521
C0303231	http://dikb.org/ad#C0303231	http://purl.obolibrary.org/obo/CHEBI_33585
C0596399	http://dikb.org/ad#C0596399	http://purl.obolibrary.org/obo/CHEBI_33595
C0206103	http://dikb.org/ad#C0206103	http://purl.obolibrary.org/obo/CHEBI_33620
C0002520	http://dikb.org/ad#C0002520	http://purl.obolibrary.org/obo/CHEBI_33704
C0002520	http://dikb.org/ad#C0002520	http://purl.obolibrary.org/obo/CHEBI_33709
C1704332	http://dikb.org/ad#C1704332	http://purl.obolibrary.org/obo/CHEBI_33731
C0032458	http://dikb.org/ad#C0032458	http://purl.obolibrary.org/obo/CHEBI_33848
C0031428	http://dikb.org/ad#C0031428	http://purl.obolibrary.org/obo/CHEBI_33853
C0034760	http://dikb.org/ad#C0034760	http://purl.obolibrary.org/obo/CHEBI_33893
C2346926	http://dikb.org/ad#C2346926	http://purl.obolibrary.org/obo/CHEBI_33937
C0007258	http://dikb.org/ad#C0007258	http://purl.obolibrary.org/obo/CHEBI_3424
C0003779	http://dikb.org/ad#C0003779	http://purl.obolibrary.org/obo/CHEBI_34543
C0012141	http://dikb.org/ad#C0012141	http://purl.obolibrary.org/obo/CHEBI_34696
C0017992	http://dikb.org/ad#C0017992	http://purl.obolibrary.org/obo/CHEBI_34779
C0056170	http://dikb.org/ad#C0056170	http://purl.obolibrary.org/obo/CHEBI_34848
C0012200	http://dikb.org/ad#C0012200	http://purl.obolibrary.org/obo/CHEBI_34873
C0028067	http://dikb.org/ad#C0028067	http://purl.obolibrary.org/obo/CHEBI_34888
C0030493	http://dikb.org/ad#C0030493	http://purl.obolibrary.org/obo/CHEBI_34905
C0030903	http://dikb.org/ad#C0030903	http://purl.obolibrary.org/obo/CHEBI_34910
C0599755	http://dikb.org/ad#C0599755	http://purl.obolibrary.org/obo/CHEBI_34935
C0036751	http://dikb.org/ad#C0036751	http://purl.obolibrary.org/obo/CHEBI_350546
C0038720	http://dikb.org/ad#C0038720	http://purl.obolibrary.org/obo/CHEBI_35175
C0039561	http://dikb.org/ad#C0039561	http://purl.obolibrary.org/obo/CHEBI_35186
C0682997	http://dikb.org/ad#C0682997	http://purl.obolibrary.org/obo/CHEBI_35187
C0036847	http://dikb.org/ad#C0036847	http://purl.obolibrary.org/obo/CHEBI_35189
C0012780	http://dikb.org/ad#C0012780	http://purl.obolibrary.org/obo/CHEBI_35190
C1522485	http://dikb.org/ad#C1522485	http://purl.obolibrary.org/obo/CHEBI_35204
C4522130	http://dikb.org/ad#C4522130	http://purl.obolibrary.org/obo/CHEBI_35209
C0003161	http://dikb.org/ad#C0003161	http://purl.obolibrary.org/obo/CHEBI_35218
C0182638	http://dikb.org/ad#C0182638	http://purl.obolibrary.org/obo/CHEBI_35232
C0008238	http://dikb.org/ad#C0008238	http://purl.obolibrary.org/obo/CHEBI_35255
C0005068	http://dikb.org/ad#C0005068	http://purl.obolibrary.org/obo/CHEBI_35260
C0038317	http://dikb.org/ad#C0038317	http://purl.obolibrary.org/obo/CHEBI_35341
C0682951	http://dikb.org/ad#C0682951	http://purl.obolibrary.org/obo/CHEBI_35362
C0015684	http://dikb.org/ad#C0015684	http://purl.obolibrary.org/obo/CHEBI_35366
C0003015	http://dikb.org/ad#C0003015	http://purl.obolibrary.org/obo/CHEBI_35457
C0033978	http://dikb.org/ad#C0033978	http://purl.obolibrary.org/obo/CHEBI_35471
C0003209	http://dikb.org/ad#C0003209	http://purl.obolibrary.org/obo/CHEBI_35472
C0040616	http://dikb.org/ad#C0040616	http://purl.obolibrary.org/obo/CHEBI_35474
C0003211	http://dikb.org/ad#C0003211	http://purl.obolibrary.org/obo/CHEBI_35475
C0040615	http://dikb.org/ad#C0040615	http://purl.obolibrary.org/obo/CHEBI_35476
C0302213	http://dikb.org/ad#C0302213	http://purl.obolibrary.org/obo/CHEBI_35478
C0012771	http://dikb.org/ad#C0012771	http://purl.obolibrary.org/obo/CHEBI_35489
C0012798	http://dikb.org/ad#C0012798	http://purl.obolibrary.org/obo/CHEBI_35498
C0085387	http://dikb.org/ad#C0085387	http://purl.obolibrary.org/obo/CHEBI_35544
C0021236	http://dikb.org/ad#C0021236	http://purl.obolibrary.org/obo/CHEBI_35581
C0220903	http://dikb.org/ad#C0220903	http://purl.obolibrary.org/obo/CHEBI_35584
C0003299	http://dikb.org/ad#C0003299	http://purl.obolibrary.org/obo/CHEBI_35623
C0162714	http://dikb.org/ad#C0162714	http://purl.obolibrary.org/obo/CHEBI_35660
C0043335	http://dikb.org/ad#C0043335	http://purl.obolibrary.org/obo/CHEBI_35703
C0020591	http://dikb.org/ad#C0020591	http://purl.obolibrary.org/obo/CHEBI_35717
C0036557	http://dikb.org/ad#C0036557	http://purl.obolibrary.org/obo/CHEBI_35717
C0178528	http://dikb.org/ad#C0178528	http://purl.obolibrary.org/obo/CHEBI_35757
C0012431	http://dikb.org/ad#C0012431	http://purl.obolibrary.org/obo/CHEBI_35807
C0003277	http://dikb.org/ad#C0003277	http://purl.obolibrary.org/obo/CHEBI_35821
C0038761	http://dikb.org/ad#C0038761	http://purl.obolibrary.org/obo/CHEBI_35850
C1615057	http://dikb.org/ad#C1615057	http://purl.obolibrary.org/obo/CHEBI_35895
C0012968	http://dikb.org/ad#C0012968	http://purl.obolibrary.org/obo/CHEBI_36005
C0133860	http://dikb.org/ad#C0133860	http://purl.obolibrary.org/obo/CHEBI_36009
C0279516	http://dikb.org/ad#C0279516	http://purl.obolibrary.org/obo/CHEBI_36047
C0560184	http://dikb.org/ad#C0560184	http://purl.obolibrary.org/obo/CHEBI_3612
C1096793	http://dikb.org/ad#C1096793	http://purl.obolibrary.org/obo/CHEBI_36141
C0012611	http://dikb.org/ad#C0012611	http://purl.obolibrary.org/obo/CHEBI_36233
C0054433	http://dikb.org/ad#C0054433	http://purl.obolibrary.org/obo/CHEBI_36281
C0600203	http://dikb.org/ad#C0600203	http://purl.obolibrary.org/obo/CHEBI_36386
C0038727	http://dikb.org/ad#C0038727	http://purl.obolibrary.org/obo/CHEBI_36477
C0017770	http://dikb.org/ad#C0017770	http://purl.obolibrary.org/obo/CHEBI_36500
C0005068	http://dikb.org/ad#C0005068	http://purl.obolibrary.org/obo/CHEBI_36790
C0007447	http://dikb.org/ad#C0007447	http://purl.obolibrary.org/obo/CHEBI_36916
C0028630	http://dikb.org/ad#C0028630	http://purl.obolibrary.org/obo/CHEBI_36976
C1514560	http://dikb.org/ad#C1514560	http://purl.obolibrary.org/obo/CHEBI_37153
C1562036	http://dikb.org/ad#C1562036	http://purl.obolibrary.org/obo/CHEBI_37153
C0017973	http://dikb.org/ad#C0017973	http://purl.obolibrary.org/obo/CHEBI_37395
C0033692	http://dikb.org/ad#C0033692	http://purl.obolibrary.org/obo/CHEBI_37396
C0008466	http://dikb.org/ad#C0008466	http://purl.obolibrary.org/obo/CHEBI_37397
C0178638	http://dikb.org/ad#C0178638	http://purl.obolibrary.org/obo/CHEBI_37445
C0001128	http://dikb.org/ad#C0001128	http://purl.obolibrary.org/obo/CHEBI_37527
C0074992	http://dikb.org/ad#C0074992	http://purl.obolibrary.org/obo/CHEBI_37550
C0033607	http://dikb.org/ad#C0033607	http://purl.obolibrary.org/obo/CHEBI_37670
C0086418	http://dikb.org/ad#C0086418	http://purl.obolibrary.org/obo/CHEBI_37684
C1514555	http://dikb.org/ad#C1514555	http://purl.obolibrary.org/obo/CHEBI_37700
C0031721	http://dikb.org/ad#C0031721	http://purl.obolibrary.org/obo/CHEBI_37712
C0016745	http://dikb.org/ad#C0016745	http://purl.obolibrary.org/obo/CHEBI_37721
C0031701	http://dikb.org/ad#C0031701	http://purl.obolibrary.org/obo/CHEBI_37734
C0162448	http://dikb.org/ad#C0162448	http://purl.obolibrary.org/obo/CHEBI_37739
C0302950	http://dikb.org/ad#C0302950	http://purl.obolibrary.org/obo/CHEBI_37853
C1120149	http://dikb.org/ad#C1120149	http://purl.obolibrary.org/obo/CHEBI_37942
C0003374	http://dikb.org/ad#C0003374	http://purl.obolibrary.org/obo/CHEBI_38068
C0007974	http://dikb.org/ad#C0007974	http://purl.obolibrary.org/obo/CHEBI_38161
C0178487	http://dikb.org/ad#C0178487	http://purl.obolibrary.org/obo/CHEBI_38290
